Ticker, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
EME,2.166,46.585,44.86,44.419,0.203601108033,0.001,-0.34,-0.34,2.22915737851e-05,40.051,46.795,45.502,45.35,46.299,20.833,22.039,1443101400
TOF,0.991,5.01,4.41,4.019,0.394550958628,-0.033,0.056,0.022,-0.00748299319728,47.087,4.433,4.515,4.384,56.232,32.5,32.5,1443101400
PNC,6.156,92.723,87.8,86.567,0.200292397661,-0.013,-1.466,-1.48,-0.000148063781321,40.571,94.432,89.645,87.968,37.846,19.702,16.228,1443101400
ACRE,1.092,12.918,12.57,11.826,0.681318681319,0.033,-0.01,0.023,0.00262529832936,56.024,12.304,12.372,12.534,65.36,85.185,77.778,1443101400
IPWR,1.424,8.204,6.88,6.78,0.0702247191011,-0.088,-0.058,-0.146,-0.0127906976744,34.57,7.693,7.492,7.096,25.832,23.288,15.474,1443101400
PEB,4.005,39.489,35.56,35.484,0.0189762796504,-0.1,-0.867,-0.967,-0.00281214848144,33.086,40.476,37.487,36.024,35.48,13.194,17.593,1443101400
GCO,5.903,62.462,58.64,56.559,0.352532610537,0.074,-1.015,-0.941,0.0012619372442,44.058,62.408,59.511,58.386,26.497,29.848,22.445,1443101400
FCCY,0.3702,11.7351,11.5,11.3649,0.364937871421,-0.0076,-0.0188,-0.0264,-0.000660869565217,48.1199,11.5882,11.55,11.512,56.4948,35.7142,24.8677,1443101400
BBX,0.872,16.342,15.75,15.47,0.321100917431,-0.032,-0.028,-0.06,-0.00203174603175,46.356,15.976,15.906,15.726,45.295,42.157,20.005,1443101400
DRD,0.419,1.567,1.27,1.148,0.291169451074,-0.015,-0.001,-0.016,-0.011811023622,45.727,1.369,1.358,1.278,81.998,13.044,8.827,1443101400
ADHD,0.744,8.183,7.5,7.439,0.0819892473118,-0.045,0.025,-0.02,-0.006,43.776,7.603,7.811,7.846,55.582,12.3,10.969,1443101400
TTC,3.297,72.894,71.3,69.597,0.516530178951,-0.013,0.658,0.645,-0.000182328190743,51.908,69.336,71.246,71.866,19.386,50.124,74.01,1443101400
LRN,1.321,13.873,13.08,12.552,0.399697199092,-0.016,-0.043,-0.06,-0.00122324159021,46.358,13.445,13.213,13.15,53.192,39.394,34.585,1443101400
PRIM,2.565,19.439,17.7,16.874,0.322027290448,-0.091,0.114,0.023,-0.00514124293785,46.11,18.045,18.157,17.94,40.658,24.08,15.727,1443101400
HCG.TO,9.163,33.878,31.5,24.715,0.740478009386,0.472,0.092,0.564,0.0149841269841,57.983,31.479,29.296,31.672,77.439,74.176,72.91,1443101400
TEP,9.285,49.312,40.32,40.027,0.0315562735595,-0.355,-0.806,-1.161,-0.00880456349206,31.831,45.439,44.67,42.356,17.16,7.82,18.947,1443101400
SSI,1.292,11.248,10.24,9.956,0.219814241486,0.21,-1.2,-0.989,0.0205078125,31.829,14.622,10.602,10.278,27.907,20.313,25.0,1443101400
NEOT,1.285,12.653,11.95,11.368,0.452918287938,0.036,0.03,0.066,0.00301255230126,47.632,12.159,12.011,12.43,60.723,35.203,57.009,1443101400
ZUMZ,15.885,27.084,15.55,11.199,0.273906200818,-0.192,-2.118,-2.309,-0.012347266881,28.654,23.289,19.142,15.616,25.375,18.557,17.874,1443101400
PFE,2.296,33.658,32.7,31.362,0.58275261324,0.087,-0.358,-0.271,0.00266055045872,47.264,33.963,32.51,32.57,56.995,55.477,49.352,1443101400
RICK,0.565,11.092,10.71,10.527,0.32389380531,0.018,-0.064,-0.046,0.00168067226891,43.597,11.186,10.81,10.866,30.163,42.647,55.392,1443101400
UFCS,2.607,35.128,35.22,32.521,1.03528960491,0.185,-0.145,0.04,0.00525269733106,58.11,34.55,33.825,34.382,61.041,91.844,83.381,1443101400
WDAY,5.759,74.561,72.49,68.802,0.640388956416,0.559,-1.631,-1.072,0.00771140847013,46.214,77.719,71.682,72.936,59.746,62.2,65.879,1443101400
AAC,3.749,25.305,24.68,21.556,0.833288877034,0.494,-1.103,-0.609,0.0200162074554,51.572,29.5,23.431,23.87,54.306,83.172,46.828,1443101400
IMN,0.849,3.138,2.44,2.289,0.177856301531,0.007,-0.239,-0.232,0.00286885245902,30.742,3.411,2.714,2.46,28.042,16.394,18.441,1443101400
OGE,2.129,28.31,27.03,26.181,0.398778769375,0.052,-0.532,-0.48,0.00192378838328,42.585,28.61,27.246,27.032,47.412,34.194,23.656,1443101400
ECL,8.172,114.127,110.54,105.955,0.561062163485,0.234,-0.252,-0.019,0.00211688076714,48.547,112.094,110.041,111.344,47.237,45.65,46.642,1443101400
PRAH,10.552,46.159,42.72,35.607,0.674090219864,0.2,0.939,1.139,0.00468164794007,56.35,40.096,40.883,43.534,52.148,54.225,56.804,1443101400
CALI,0.3852,1.0241,0.9,0.6389,0.677829698858,0.0273,-0.0374,-0.0101,0.0303333333333,51.554,0.958,0.8315,0.924,84.5753,34.7826,39.1304,1443101400
TMK,2.81,58.964,56.85,56.154,0.24768683274,0.02,-0.698,-0.677,0.000351802990325,42.525,59.538,57.559,56.93,44.965,23.108,19.095,1443101400
HNI,3.033,46.668,43.86,43.635,0.0741839762611,0.024,-0.891,-0.867,0.000547195622435,37.126,48.019,45.152,44.43,40.323,19.714,15.17,1443101400
WB,1.471,12.62,11.52,11.149,0.252209381373,0.052,-0.417,-0.365,0.00451388888889,42.847,13.222,11.885,11.664,35.447,34.445,31.852,1443101400
ETH,2.596,30.984,28.25,28.388,-0.0531587057011,-0.228,-0.036,-0.264,-0.00807079646018,36.015,29.476,29.686,28.798,24.873,4.815,13.37,1443101400
BXS,1.895,24.627,23.63,22.732,0.473878627968,0.024,-0.214,-0.191,0.00101565806179,46.242,24.691,23.68,23.5,47.059,33.52,31.799,1443101400
CI,6.25,143.532,141.02,137.282,0.59808,0.589,-1.215,-0.626,0.00417671252305,47.229,145.886,140.407,141.718,46.259,55.283,62.736,1443101400
GD,8.864,145.679,138.51,136.815,0.191222924188,-0.282,-1.69,-1.972,-0.00203595408274,41.346,145.174,141.247,138.398,46.817,34.523,15.468,1443101400
NYRT,0.979,10.33,10.28,9.351,0.948927477017,0.072,0.002,0.074,0.00700389105058,63.345,10.036,9.841,10.16,84.707,97.802,93.412,1443101400
ESIO,0.35,4.682,4.49,4.332,0.451428571429,0.004,-0.044,-0.04,0.000890868596882,47.605,4.651,4.507,4.456,33.285,32.692,19.872,1443101400
LEE,0.576,2.08,1.75,1.504,0.427083333333,0.042,-0.207,-0.165,0.024,40.008,2.498,1.792,1.782,62.825,70.909,65.601,1443101400
MAA,8.015,82.904,80.76,74.889,0.732501559576,0.4,0.177,0.577,0.00495294700347,55.178,78.796,78.897,81.21,72.154,76.09,79.965,1443101400
DOV,4.775,62.513,57.94,57.738,0.0423036649215,-0.088,-0.799,-0.887,-0.00151881256472,38.231,63.079,60.126,59.146,32.313,26.741,19.493,1443101400
GORO,0.601,2.747,2.75,2.146,1.00499168053,0.032,0.046,0.078,0.0116363636364,60.815,2.373,2.447,2.648,72.946,87.719,63.8,1443101400
VIMC,2.709,12.949,12.31,10.24,0.764119601329,0.068,0.333,0.401,0.0055239642567,67.241,11.004,11.595,12.342,84.724,92.632,93.983,1443101400
MDR,0.637,5.093,4.82,4.456,0.571428571429,0.008,0.09,0.098,0.00165975103734,53.652,4.591,4.774,4.788,60.581,46.512,43.411,1443101400
NEU,23.935,398.237,372.41,374.302,-0.0790474200961,0.016,-4.539,-4.523,4.29634005532e-05,37.747,408.139,386.27,383.544,40.486,21.771,23.754,1443101400
TLR,0.3094,0.5217,0.47,0.2123,0.832902391726,0.0198,0.0038,0.0235,0.0421276595745,64.4837,0.4277,0.367,0.468,81.9203,69.2308,73.3643,1443101400
CELG,13.258,127.26,113.88,114.002,-0.00920199125057,-0.576,-1.055,-1.631,-0.00505795574289,37.332,125.259,120.631,118.058,35.247,10.335,20.139,1443101400
NUE,5.774,44.315,38.63,38.541,0.0154139244891,-0.273,-0.928,-1.201,-0.00706704633704,32.966,43.221,41.428,39.352,22.827,12.082,6.862,1443101400
VCYT,2.055,9.668,7.48,7.613,-0.0647201946472,-0.092,-0.343,-0.435,-0.0122994652406,27.882,9.788,8.641,7.91,13.712,3.704,6.401,1443101400
RITT,0.2994,1.5587,1.5,1.2593,0.803941215765,0.001,0.0522,0.0532,0.000666666666667,61.2866,1.2738,1.409,1.478,77.2658,55.5555,51.8518,1443101400
MDCA,1.507,19.793,18.66,18.286,0.248175182482,-0.034,-0.035,-0.069,-0.00182207931404,45.499,18.748,19.04,18.858,40.787,19.048,38.73,1443101400
EVHC,3.217,43.174,40.44,39.957,0.150139881878,-0.073,-0.004,-0.077,-0.00180514342235,41.602,41.639,41.566,41.662,46.739,6.145,28.448,1443101400
BOFI,19.918,128.482,124.66,108.564,0.808113264384,0.688,0.26,0.947,0.00551901171186,58.958,119.108,118.523,122.374,76.295,95.209,91.325,1443101400
BNCL,1.274,13.458,13.14,12.184,0.750392464678,0.024,0.091,0.115,0.00182648401826,56.499,12.779,12.821,13.032,48.478,82.292,73.313,1443101400
AVT,3.526,43.971,41.07,40.445,0.177254679524,-0.188,0.209,0.021,-0.0045775505235,43.741,41.621,42.208,41.672,46.36,17.812,15.119,1443101400
AMTD,3.108,34.655,31.73,31.547,0.0588803088803,-0.046,-0.599,-0.646,-0.00144973211472,38.086,35.275,33.101,32.228,39.505,7.853,12.277,1443101400
HAL,2.728,39.101,37.0,36.373,0.229838709677,0.09,-0.544,-0.454,0.00243243243243,44.06,39.599,37.737,37.318,50.388,23.171,30.894,1443101400
MM,0.768,2.014,1.75,1.246,0.65625,0.009,0.066,0.075,0.00514285714286,65.243,1.603,1.63,1.744,55.176,100.0,83.333,1443101400
QADA,1.838,26.574,26.54,24.736,0.981501632209,0.118,0.066,0.184,0.00444611906556,59.261,25.981,25.655,26.002,49.688,81.643,60.871,1443101400
PBH,3.751,48.605,47.49,44.854,0.702745934417,0.18,-0.078,0.101,0.00379027163613,51.746,47.391,46.73,47.58,28.879,59.735,61.283,1443101400
WHR,15.41,171.878,156.48,156.468,0.000778715120052,-0.644,-2.538,-3.182,-0.00411554192229,34.927,170.583,164.173,159.82,43.243,17.17,13.052,1443101400
DYAX,3.463,24.744,22.34,21.281,0.305804215998,0.034,-0.139,-0.105,0.00152193375112,44.901,24.201,23.013,23.308,53.02,29.821,26.233,1443101400
CAVM,13.258,74.748,61.74,61.49,0.0188565394479,-1.068,-0.166,-1.233,-0.0172983479106,33.782,67.121,68.119,63.454,18.859,12.396,5.866,1443101400
LYTS,0.893,9.667,8.96,8.774,0.208286674132,-0.033,-0.073,-0.106,-0.00368303571429,44.242,9.439,9.221,8.888,58.316,30.769,29.487,1443101400
CONN,5.828,30.645,25.66,24.817,0.144646533974,0.028,-1.839,-1.811,0.00109119251754,34.411,33.232,27.731,25.8,55.143,6.289,5.302,1443101400
WCP.TO,1.257,11.756,11.23,10.499,0.5815433572,0.065,-0.003,0.063,0.00578806767587,50.434,11.373,11.128,11.406,55.482,44.615,54.014,1443101400
RLH,0.741,8.497,8.55,7.756,1.07152496626,0.054,-0.001,0.053,0.00631578947368,62.398,8.211,8.126,8.36,73.157,88.506,68.199,1443101400
DK,2.587,31.124,29.11,28.537,0.221492075763,0.145,-1.149,-1.004,0.00498110614909,39.154,33.972,29.831,29.302,45.276,30.921,35.417,1443101400
SBH,2.142,26.984,24.34,24.842,-0.234360410831,-0.057,-0.526,-0.582,-0.00234182415776,29.116,27.936,25.913,25.152,32.724,0.778,9.008,1443101400
WLFC,0.84,17.087,16.64,16.247,0.467857142857,0.024,0.06,0.085,0.00144230769231,51.457,16.796,16.667,16.788,52.901,39.796,38.095,1443101400
PFX,1.853,18.781,18.39,16.928,0.788990825688,0.07,0.147,0.216,0.00380641653072,56.956,17.875,17.855,18.198,39.964,77.273,71.625,1443101400
SWX,3.79,56.461,56.28,52.671,0.952242744063,0.254,-0.115,0.139,0.004513148543,62.366,55.114,54.566,55.61,62.947,96.61,86.66,1443101400
AU.V,0.015,0.059,0.05,0.044,0.4,0.0,0.001,0.0,0.0,49.799,0.048,0.052,0.05,100.0,0.0,0.0,1443101400
TNC,3.368,57.461,54.7,54.093,0.180225653207,0.115,-1.224,-1.109,0.00210237659963,35.863,59.601,55.777,54.796,23.851,28.807,25.561,1443101400
Q,6.405,78.447,75.2,72.042,0.493052302888,0.036,0.453,0.489,0.000478723404255,49.173,75.144,75.245,76.2,54.498,44.0,51.249,1443101400
VVI,3.067,29.552,28.88,26.485,0.780893381154,0.104,0.253,0.357,0.00360110803324,60.676,27.55,28.019,28.858,73.511,84.815,83.177,1443101400
STRI,0.171,0.898,0.74,0.727,0.0760233918129,-0.007,-0.031,-0.038,-0.00945945945946,38.766,0.891,0.813,0.756,30.294,10.526,4.958,1443101400
SSY,0.243,1.836,1.69,1.593,0.399176954733,-0.007,0.009,0.002,-0.00414201183432,47.812,1.68,1.715,1.694,51.061,45.0,55.0,1443101400
SSNC,7.961,73.467,71.76,65.506,0.785579701043,0.345,0.992,1.336,0.00480769230769,59.048,67.398,69.487,72.256,64.38,71.081,88.874,1443101400
AMSWA,1.316,9.851,9.47,8.535,0.710486322188,0.057,0.063,0.12,0.00601900739176,55.733,9.29,9.193,9.604,66.603,64.151,69.067,1443101400
KTCC,0.594,10.448,9.98,9.854,0.212121212121,-0.018,-0.049,-0.066,-0.00180360721443,44.127,10.249,10.151,10.006,30.837,23.529,14.295,1443101400
GSR.V,0.128,0.229,0.14,0.101,0.3046875,-0.003,-0.005,-0.008,-0.0214285714286,43.559,0.157,0.165,0.142,16.312,22.222,22.222,1443101400
AXTI,0.203,2.25,1.99,2.047,-0.28078817734,-0.009,-0.031,-0.04,-0.00452261306533,29.346,2.264,2.149,2.1,35.667,3.03,3.677,1443101400
DD,5.493,51.934,48.03,46.441,0.28927726197,0.174,-1.542,-1.368,0.00362273579013,36.612,53.739,49.188,48.056,31.706,22.148,21.159,1443101400
ABCW,3.274,42.244,40.66,38.97,0.516188149053,-0.106,0.068,-0.038,-0.0026069847516,52.423,40.022,40.607,39.712,28.706,49.346,40.062,1443101400
SINA,3.72,40.109,37.78,36.389,0.373924731183,0.153,-0.514,-0.361,0.00404976177872,45.691,40.494,38.249,38.392,55.813,37.559,35.29,1443101400
ALXA,0.454,1.561,1.36,1.107,0.557268722467,-0.006,0.078,0.072,-0.00441176470588,54.559,1.166,1.334,1.416,71.866,55.814,59.69,1443101400
MEIL,0.595,0.713,0.46,0.118,0.574789915966,0.009,0.028,0.037,0.0195652173913,50.917,0.388,0.416,0.562,70.0,32.143,31.349,1443101400
ABCO,2.541,49.63,47.03,47.089,-0.0232192050374,0.079,-1.022,-0.943,0.00167977886455,35.818,52.396,48.36,47.752,42.847,22.981,23.826,1443101400
HOLX,5.494,42.738,40.71,37.244,0.630870040044,0.133,0.327,0.46,0.00326701056252,52.473,39.722,39.991,41.332,50.123,59.348,68.836,1443101400
NKE,9.333,117.413,114.79,108.08,0.718954248366,0.434,0.666,1.1,0.00378081714435,55.583,112.531,112.747,115.56,50.884,71.779,79.223,1443101400
ATRC,4.116,26.812,22.86,22.696,0.0398445092323,-0.182,-0.194,-0.376,-0.0079615048119,36.445,25.28,24.754,24.452,47.291,21.331,20.147,1443101400
OIBR,0.354,0.935,0.74,0.581,0.449152542373,0.025,-0.078,-0.053,0.0337837837838,40.287,1.125,0.758,0.812,59.55,35.556,39.259,1443101400
SIGI,3.024,32.441,32.06,29.417,0.874007936508,0.085,0.269,0.354,0.00265127885215,60.628,30.533,30.929,31.604,67.505,89.179,75.0,1443101400
ALOT,1.4742,14.2651,13.47,12.7909,0.460656627323,0.0083,-0.1273,-0.119,0.000616184112843,49.0741,13.8037,13.528,13.26,12.0484,67.347,60.2268,1443101400
TEL,5.624,62.73,58.4,57.106,0.230085348506,-0.111,-0.079,-0.19,-0.00190068493151,40.729,61.029,59.918,59.81,58.617,21.01,20.99,1443101400
ARCB,4.173,30.384,25.55,26.211,-0.158399233166,-0.211,-0.758,-0.969,-0.00825831702544,30.071,30.449,28.298,26.88,39.814,7.364,5.177,1443101400
HCC,0.665,77.891,77.6,77.226,0.562406015038,-0.008,0.103,0.095,-0.000103092783505,54.224,77.353,77.558,77.648,48.725,64.912,69.59,1443101400
DYNT,0.142,3.129,3.05,2.987,0.443661971831,0.004,-0.004,-0.001,0.00131147540984,49.006,3.133,3.058,3.076,86.987,17.857,22.006,1443101400
HOMB,3.473,40.134,40.23,36.661,1.02764180823,0.21,0.019,0.229,0.00521998508576,60.916,38.74,38.398,39.192,63.62,99.712,86.229,1443101400
DEE.TO,0.225,0.885,0.72,0.66,0.266666666667,0.005,-0.051,-0.046,0.00694444444444,38.782,0.94,0.773,0.714,26.856,16.667,13.131,1443101400
SXL,7.092,34.857,27.82,27.765,0.00775521714608,-0.209,-1.293,-1.502,-0.00751258087707,20.824,34.376,31.311,29.242,24.881,9.091,4.297,1443101400
SKUL,0.991,7.126,6.27,6.135,0.136226034309,-0.024,-0.2,-0.223,-0.00382775119617,35.519,7.132,6.631,6.282,27.691,25.882,23.323,1443101400
MOD,1.051,9.031,8.05,7.98,0.0666032350143,-0.009,-0.289,-0.298,-0.00111801242236,35.41,9.424,8.505,8.218,31.979,31.579,14.465,1443101400
BAX,3.911,38.557,35.29,34.646,0.164663768857,-0.029,-0.773,-0.802,-0.000821762538963,31.753,38.169,36.602,35.746,43.243,20.884,24.588,1443101400
POM,1.207,23.766,23.46,22.559,0.746478873239,0.152,-0.686,-0.534,0.00647911338448,42.323,25.531,23.163,23.272,50.076,41.892,43.674,1443101400
LUK,1.805,21.596,20.22,19.791,0.237673130194,0.053,-0.614,-0.561,0.00262116716123,37.039,22.588,20.694,20.208,22.456,21.804,21.303,1443101400
VICR,1.583,10.473,9.47,8.89,0.366392924826,0.034,-0.166,-0.132,0.00359028511088,43.395,10.419,9.682,9.718,39.089,29.208,36.964,1443101400
BDC,5.379,52.501,47.76,47.122,0.118609406953,0.409,-2.361,-1.951,0.00856365159129,32.622,59.779,49.811,49.274,51.94,14.739,29.371,1443101400
CNR.TO,6.177,76.659,73.15,70.482,0.431924882629,0.165,-0.481,-0.316,0.00225563909774,44.383,76.143,73.571,74.526,48.102,39.11,48.437,1443101400
SEAC,0.845,6.625,6.21,5.78,0.508875739645,0.026,-0.036,-0.01,0.00418679549114,47.564,6.557,6.203,6.334,37.251,58.242,63.37,1443101400
RAS,0.628,5.638,5.56,5.01,0.875796178344,0.053,-0.011,0.042,0.00953237410072,58.911,5.504,5.324,5.55,54.995,76.667,74.445,1443101400
IPHS,7.525,49.181,41.37,41.656,-0.0380066445183,-0.285,-1.415,-1.7,-0.00688905003626,21.133,48.946,45.419,43.132,28.144,13.681,5.765,1443101400
AIV,2.613,37.31,36.18,34.697,0.56754688098,0.188,-0.577,-0.389,0.00519624101714,45.419,38.065,36.004,36.382,51.677,63.09,70.816,1443101400
RBY,0.132,0.821,0.77,0.689,0.613636363636,0.008,-0.017,-0.008,0.0103896103896,48.528,0.832,0.755,0.778,81.103,37.5,35.417,1443101400
MSL,1.969,13.91,11.92,11.941,-0.0106653123413,-0.052,-0.376,-0.428,-0.00436241610738,24.607,13.886,12.926,12.312,3.681,9.884,8.52,1443101400
AMCF,0.223,0.294,0.11,0.071,0.174887892377,0.0,-0.061,-0.061,0.0,28.558,0.368,0.183,0.11,97.284,6.667,6.667,1443101400
MIC.TO,2.671,31.023,28.75,28.352,0.149007862224,-0.072,-0.275,-0.347,-0.00250434782609,42.732,30.488,29.687,28.856,36.618,22.394,23.119,1443101400
ACOR,4.187,33.976,29.54,29.789,-0.0594697874373,-0.289,-0.235,-0.524,-0.00978334461747,35.973,32.701,31.883,30.462,30.927,12.308,11.285,1443101400
GPT,1.124,22.665,22.07,21.541,0.470640569395,0.068,-0.337,-0.269,0.00308110557318,43.635,23.169,22.103,22.186,37.729,44.118,52.133,1443101400
CNW,24.597,54.237,47.36,29.64,0.720413058503,0.492,2.559,3.051,0.0103885135135,76.804,38.659,41.939,47.488,66.615,95.564,96.234,1443101400
SWI,3.586,42.272,39.68,38.686,0.2771890686,0.031,-0.075,-0.044,0.00078125,43.228,41.234,40.479,40.802,45.37,26.235,46.854,1443101400
RPRX,2.191,8.843,8.83,6.652,0.994066636239,0.16,0.137,0.297,0.0181200453001,70.07,7.646,7.748,8.566,77.428,93.443,94.788,1443101400
OTTR,0.933,26.083,26.02,25.15,0.932475884244,0.086,-0.267,-0.181,0.0033051498847,51.599,26.44,25.617,25.754,41.115,74.046,48.092,1443101400
WWW,6.915,29.196,22.71,22.281,0.0620390455531,-0.363,-0.88,-1.243,-0.0159841479524,27.135,27.575,25.739,22.902,21.858,6.25,9.343,1443101400
STAY,2.174,19.005,16.81,16.831,-0.00965961361546,-0.089,-0.284,-0.373,-0.00529446757882,32.297,18.452,17.918,17.3,26.372,9.677,13.618,1443101400
SMF.TO,0.467,3.301,3.07,2.834,0.505353319058,-0.007,-0.032,-0.039,-0.00228013029316,49.844,3.049,3.068,2.996,50.13,76.712,58.904,1443101400
PFMT,0.985,3.332,2.59,2.347,0.246700507614,-0.039,-0.001,-0.041,-0.0150579150579,39.43,2.94,2.84,2.682,52.838,5.882,13.141,1443101400
CYT,0.522,74.387,73.95,73.865,0.162835249042,-0.289,1.002,0.713,-0.00390804597701,59.1,69.499,74.126,74.116,31.455,16.667,38.334,1443101400
CHCO,2.507,49.058,48.85,46.551,0.917032309533,0.138,-0.019,0.118,0.00282497441146,57.661,48.533,47.804,48.236,59.138,91.379,72.253,1443101400
CBT,3.053,35.293,32.25,32.24,0.00327546675401,-0.135,-0.285,-0.421,-0.00418604651163,38.984,34.867,33.767,32.994,30.834,24.508,11.511,1443101400
BBY,3.703,39.048,36.61,35.345,0.341614906832,-0.26,1.183,0.923,-0.00710188473095,53.157,34.129,37.197,37.104,50.304,12.632,24.1,1443101400
ORLY,21.253,253.792,247.98,232.539,0.726532724792,0.46,1.272,1.732,0.00185498830551,55.032,241.83,243.166,246.768,62.939,65.995,61.186,1443101400
DLA,3.371,18.218,18.35,14.847,1.03915752002,0.149,0.646,0.795,0.00811989100817,78.256,14.929,16.533,17.696,81.539,72.475,79.48,1443101400
CIM,0.999,14.584,14.45,13.585,0.865865865866,0.062,0.065,0.127,0.00429065743945,62.004,14.075,14.085,14.446,65.999,81.25,79.514,1443101400
TOU.TO,3.583,33.744,30.62,30.161,0.128104939994,-0.04,-0.218,-0.258,-0.00130633572828,42.717,32.985,31.953,31.406,34.579,6.295,16.129,1443101400
AMZN,54.851,550.079,533.75,495.228,0.702302601593,1.044,7.946,8.99,0.00195597189696,56.167,505.386,522.654,539.374,62.234,70.392,74.683,1443101400
SDPI,0.444,1.795,1.4,1.351,0.11036036036,-0.003,-0.084,-0.088,-0.00214285714286,39.131,1.817,1.573,1.442,38.211,17.073,14.151,1443101400
STR,1.02,19.497,19.08,18.477,0.591176470588,0.111,-0.421,-0.311,0.00581761006289,44.383,20.502,18.987,19.082,60.17,60.526,51.17,1443101400
NRG,5.688,21.053,15.48,15.365,0.0202180028129,-0.289,-0.798,-1.087,-0.018669250646,27.224,20.201,18.209,16.13,29.828,11.765,10.415,1443101400
WAGE,7.054,49.872,47.34,42.818,0.641054720726,-0.036,0.567,0.53,-0.000760456273764,53.886,45.345,46.345,47.118,56.246,61.479,53.833,1443101400
TOWR,2.905,25.931,23.04,23.026,0.00481927710843,-0.104,-0.316,-0.42,-0.00451388888889,35.522,25.665,24.479,24.032,41.976,20.049,10.94,1443101400
FTI,2.977,34.969,32.55,31.992,0.187437017131,-0.026,-0.052,-0.077,-0.000798771121352,45.424,33.936,33.481,32.958,30.995,28.506,33.716,1443101400
ICA,0.676,2.012,2.04,1.336,1.04142011834,0.077,-0.116,-0.038,0.0377450980392,59.336,2.257,1.674,1.854,52.002,95.588,92.24,1443101400
MPW,1.218,11.897,11.42,10.679,0.608374384236,0.107,-0.337,-0.231,0.00936952714536,45.819,12.486,11.288,11.424,58.706,78.75,83.507,1443101400
LL,2.75,16.466,14.1,13.716,0.139636363636,-0.059,-0.209,-0.268,-0.00418439716312,39.231,16.623,15.091,14.614,50.582,5.363,6.95,1443101400
FMER,1.049,18.232,17.82,17.183,0.607244995234,0.077,-0.254,-0.177,0.00432098765432,47.101,18.835,17.708,17.73,59.695,49.65,43.433,1443101400
ISRG,33.467,525.966,491.16,492.499,-0.0400095616578,-2.571,-1.923,-4.494,-0.0052345467872,37.191,512.869,509.233,498.33,26.822,12.744,9.988,1443101400
GXP,2.117,26.134,25.99,24.017,0.931979215872,0.144,-0.082,0.062,0.00554059253559,59.12,25.514,25.076,25.718,79.788,97.449,85.374,1443101400
TMH,4.958,61.976,60.24,57.018,0.649858814038,0.414,-0.67,-0.257,0.00687250996016,48.185,62.925,59.497,60.752,57.428,60.487,71.083,1443101400
UCBI,1.512,20.492,20.1,18.98,0.740740740741,0.061,-0.121,-0.06,0.00303482587065,52.024,20.453,19.736,19.818,36.394,63.087,52.817,1443101400
MRO,2.748,17.375,15.45,14.627,0.299490538574,0.179,-0.871,-0.691,0.0115857605178,39.836,19.237,16.001,15.672,33.883,35.983,31.772,1443101400
ATRS,0.243,1.973,1.86,1.73,0.534979423868,0.008,-0.015,-0.007,0.00430107526882,47.865,1.974,1.852,1.88,51.254,43.333,38.889,1443101400
INCY,24.79,133.673,111.95,108.883,0.12371924163,-1.707,3.595,1.888,-0.0152478785172,43.225,112.736,121.278,118.162,47.285,11.515,17.846,1443101400
TCCO,0.7342,3.3866,2.85,2.6524,0.269136475075,-0.0046,-0.121,-0.1256,-0.00161403508772,41.6955,3.3112,3.0195,2.84,12.8445,52.9412,54.902,1443101400
REG,5.459,62.812,61.14,57.353,0.693716797948,0.36,-0.219,0.14,0.00588812561335,51.7,61.674,60.083,61.796,64.828,65.962,74.487,1443101400
BOOM,3.327,11.39,8.66,8.063,0.179440937782,-0.082,-0.332,-0.414,-0.0094688221709,37.266,10.392,9.727,8.906,20.061,13.954,9.737,1443101400
