,MFI,timestamp
NEWS,68.873,1434398340
ESEA,,1434398340
TWMC,,1434398340
KMG,51.682,1434398340
OFED,,1434398340
PEH.V,,1434398340
CNIT,43.916,1434398340
FRU.TO,38.339,1434398340
CCO.TO,49.105,1434398340
UAMY,,1434398340
MCBC,32.612,1434398340
QNST,52.07,1434398340
PHIIK,54.207,1434398340
KAM.V,,1434398340
MFC-PM.TO,,1434398340
M,50.66,1434398340
IRMD,41.242,1434398340
PG,44.564,1434398340
INBK,,1434398340
UCU.V,,1434398340
BCI.TO,,1434398340
CFI,44.723,1434398340
TRP,58.974,1434398340
ZIM.V,,1434398340
CWT-UN.TO,48.278,1434398340
SGRP,,1434398340
OB,63.575,1434398340
ENB,48.292,1434398340
TPL.TO,,1434398340
CPG,63.399,1434398340
TANN,,1434398340
TBE.TO,,1434398340
HFC,52.007,1434398340
SNC,54.524,1434398340
IKAN,,1434398340
XX.V,,1434398340
KO,46.498,1434398340
RMX.TO,29.508,1434398340
GFED,83.552,1434398340
CM,52.461,1434398340
MRD.TO,78.076,1434398340
TMV.V,,1434398340
ASN.V,,1434398340
QTWO,53.944,1434398340
WM,53.819,1434398340
ENB.TO,59.998,1434398340
NAR.V,,1434398340
PAA,56.212,1434398340
FBSS,6.996,1434398340
IEH,,1434398340
SVV.V,,1434398340
SLF,48.506,1434398340
NTZ,,1434398340
SUBK,46.316,1434398340
FG.V,,1434398340
ARGS,46.595,1434398340
CXD.V,,1434398340
PRK.TO,,1434398340
MEOH,51.786,1434398340
PXD,50.973,1434398340
TSM,55.137,1434398340
CMM.V,,1434398340
HEAR,52.154,1434398340
CHE-UN.TO,54.807,1434398340
MITT,57.235,1434398340
KODK,50.51,1434398340
MAI.V,,1434398340
OPOF,,1434398340
TCPI,47.745,1434398340
NHC,49.309,1434398340
MS,49.8,1434398340
QRHC,30.567,1434398340
THTI,,1434398340
BAGR,60.3878,1434398340
MPB,39.678,1434398340
UBFO,,1434398340
PBM,,1434398340
FNMAP,,1434398340
CORI,55.153,1434398340
CNET,36.66,1434398340
BKSC,,1434398340
AVB,47.257,1434398340
ASEI,39.178,1434398340
SHBI,,1434398340
FBNK,72.118,1434398340
REV,54.508,1434398340
MXM.V,,1434398340
OAK,62.866,1434398340
BKEPP,,1434398340
MPG.V,,1434398340
EFOI,56.459,1434398340
PRD.V,,1434398340
CMLS,54.805,1434398340
KSP-UN.TO,,1434398340
EVOK,,1434398340
EIF.TO,,1434398340
BEI-UN.TO,22.015,1434398340
HFFC,,1434398340
GRO,55.118,1434398340
PVCT,30.9323,1434398340
FN.TO,61.766,1434398340
IRS,52.499,1434398340
AP,60.861,1434398340
EBR,52.41,1434398340
GMX.TO,,1434398340
DNN,33.138,1434398340
TA-PJ.TO,,1434398340
BIND,49.675,1434398340
SGG.V,,1434398340
WSE.V,,1434398340
EQY,55.593,1434398340
BLIN,56.889,1434398340
WEQ.TO,,1434398340
GSH,76.4803,1434398340
GNG.V,,1434398340
PTCT,52.381,1434398340
ARDM,,1434398340
TLLP,49.228,1434398340
XTM.V,,1434398340
GGG.V,,1434398340
BNK,35.178,1434398340
BIOL,,1434398340
SAJA,,1434398340
CPLA,53.018,1434398340
UPLD,13.196,1434398340
BDPT,,1434398340
PES,49.347,1434398340
APP,43.4455,1434398340
GLP,51.042,1434398340
G.TO,44.639,1434398340
JGW,59.083,1434398340
INPH,39.553,1434398340
CTHR,,1434398340
EXS.V,,1434398340
CEL,33.941,1434398340
TEN,68.848,1434398340
VRS.V,,1434398340
SGL.TO,,1434398340
CEGX,,1434398340
WINA,56.379,1434398340
VSEC,45.305,1434398340
EAE,68.268,1434398340
GFNSL,,1434398340
MN,50.543,1434398340
GKX.V,,1434398340
SFS,56.167,1434398340
WILN,26.616,1434398340
AVX,57.564,1434398340
ATAI,,1434398340
KLS.TO,,1434398340
AMCN,43.621,1434398340
BCM.V,56.84,1434398340
CDV.TO,27.543,1434398340
NRF,51.888,1434398340
VTTI,,1434398340
XOXO,36.838,1434398340
CAMB,,1434398340
BPY,52.453,1434398340
QLT.TO,56.825,1434398340
UPL,46.41,1434398340
STAA,50.239,1434398340
JOBS,44.923,1434398340
DAC,,1434398340
POT.TO,38.928,1434398340
CNYD,,1434398340
VVA.V,,1434398340
MCK.V,,1434398340
ANSS,49.0,1434398340
URE.TO,,1434398340
HBI,49.323,1434398340
GIMO,54.409,1434398340
NEV.V,,1434398340
AUBN,,1434398340
GNC.V,0.0,1434398340
PBA,54.54,1434398340
WKG.V,,1434398340
GBB.V,,1434398340
WMT.V,,1434398340
POU.TO,49.484,1434398340
CBX.V,,1434398340
WSP.TO,45.878,1434398340
DVD,,1434398340
FR,60.755,1434398340
FSNN,23.392,1434398340
ENJ,,1434398340
VSR,36.571,1434398340
YRI.TO,57.094,1434398340
RRE.V,,1434398340
HUM,45.849,1434398340
FPP,68.972,1434398340
BCE,58.583,1434398340
EXAR,58.713,1434398340
GQ.V,,1434398340
IAE.TO,,1434398340
TFSL,63.108,1434398340
NFE.V,,1434398340
PAN.V,,1434398340
KCLI,37.944,1434398340
AF,51.682,1434398340
INTLL,,1434398340
ABB,54.019,1434398340
SBFG,,1434398340
IDI,64.689,1434398340
NVS,43.503,1434398340
BGSF,,1434398340
VTL,42.053,1434398340
DCUA,40.152,1434398340
DPZ,39.895,1434398340
TGA,49.38,1434398340
NUTR,57.619,1434398340
CPSS,50.662,1434398340
TWC,61.703,1434398340
RCL.TO,,1434398340
WSH,48.138,1434398340
DOL.TO,50.352,1434398340
HBMD,0.0,1434398340
CNK,52.843,1434398340
IL,42.776,1434398340
CBNJ,17.463,1434398340
CFRX,,1434398340
NOU.V,,1434398340
ATTO,31.311,1434398340
REFR,43.885,1434398340
ISIG,60.571,1434398340
RTN,45.278,1434398340
PDEX,,1434398340
FAST,46.278,1434398340
AERI,61.547,1434398340
SJR-B.TO,56.911,1434398340
TIGR,,1434398340
MFC-PH.TO,,1434398340
NATH,31.702,1434398340
QCCO,,1434398340
DGAS,,1434398340
PRKI,,1434398340
HE.TO,,1434398340
ADV.TO,75.405,1434398340
COKE,66.57,1434398340
MMYT,54.998,1434398340
MWE.TO,,1434398340
TD.TO,72.629,1434398340
GOMO,35.962,1434398340
PTC,53.421,1434398340
SXT,58.702,1434398340
EMMS,52.385,1434398340
AQE.V,,1434398340
NG.TO,48.384,1434398340
MGO.TO,,1434398340
DSG.TO,70.14,1434398340
AKAO,46.717,1434398340
FBP,48.102,1434398340
GWG.V,,1434398340
MITK,20.597,1434398340
NXE.V,79.218,1434398340
USBI,,1434398340
RRL.V,,1434398340
DKL,62.119,1434398340
HLC.TO,,1434398340
AFAM,61.985,1434398340
RY-PW.TO,,1434398340
PPSI,,1434398340
KCG,49.662,1434398340
DPM.TO,87.539,1434398340
CIEN,58.953,1434398340
PFG,48.534,1434398340
ODS.V,,1434398340
AR.TO,79.389,1434398340
STV,44.03,1434398340
SCVL,60.061,1434398340
BYBK,56.287,1434398340
XCO,34.227,1434398340
LITB,37.682,1434398340
FFKT,40.057,1434398340
EXPD,56.88,1434398340
DXLG,58.643,1434398340
STL,47.125,1434398340
NEOG,59.507,1434398340
HZO,57.346,1434398340
ISV.TO,,1434398340
TSL.TO,,1434398340
TRI,57.562,1434398340
ERG.V,,1434398340
GFN,52.35,1434398340
TRB.V,,1434398340
TWER,86.984,1434398340
ISM.TO,,1434398340
MDSY,,1434398340
AMRS,25.699,1434398340
THFF,42.973,1434398340
SBCP,17.155,1434398340
WK,36.833,1434398340
CTEI,,1434398340
AUO,51.459,1434398340
CUU.V,65.567,1434398340
BBL,49.818,1434398340
NSYS,,1434398340
GZD.V,,1434398340
USO.V,,1434398340
GNMK,55.124,1434398340
APO,51.473,1434398340
BOZ.V,,1434398340
DH.TO,35.767,1434398340
MOSY,53.26,1434398340
WSTL,46.833,1434398340
WNRL,46.142,1434398340
BONA,38.989,1434398340
ICD,35.614,1434398340
CLBH,65.4561,1434398340
SLP,,1434398340
GME,45.487,1434398340
ECI.TO,45.831,1434398340
DECK,50.37,1434398340
CVC,53.585,1434398340
ENTG,65.779,1434398340
INFU,67.203,1434398340
PSI.TO,62.458,1434398340
TBL.TO,,1434398340
CSPI,,1434398340
DRWI,,1434398340
CQP,48.381,1434398340
VZ,52.125,1434398340
RB.V,,1434398340
RRS.V,,1434398340
CAH-UN.TO,,1434398340
USLM,66.196,1434398340
FTP.TO,,1434398340
FPI,,1434398340
AXAS,62.821,1434398340
WHLRP,,1434398340
IDXX,47.648,1434398340
SCX,,1434398340
DRRX,48.58,1434398340
ONTY,54.957,1434398340
ATAX,,1434398340
WSR,29.418,1434398340
ERD.TO,,1434398340
IAG.TO,35.791,1434398340
TD,52.275,1434398340
SBRAP,,1434398340
TSRI,,1434398340
PCL,47.107,1434398340
GRX,44.213,1434398340
PDI,44.043,1434398340
DTZ,,1434398340
NTG,64.347,1434398340
MNE,28.794,1434398340
CRF,74.077,1434398340
MHN,,1434398340
EOT,,1434398340
LEO,55.772,1434398340
ST.TO,,1434398340
GBAB,56.536,1434398340
GSI,13.2631,1434398340
MYM,,1434398340
CEQP,61.054,1434398340
NXC,76.565,1434398340
NCQ,,1434398340
MUJ,,1434398340
KOR.TO,,1434398340
VKQ,65.505,1434398340
PKI.TO,42.939,1434398340
BFK,,1434398340
POW-PG.TO,,1434398340
BTT,57.996,1434398340
CATO,48.88,1434398340
DTUS,,1434398340
WTFCW,,1434398340
NBD,,1434398340
RSPP,42.87,1434398340
NMZ,63.537,1434398340
RCMT,,1434398340
U.TO,55.687,1434398340
CHRS,41.763,1434398340
HCA,56.118,1434398340
JNS,57.292,1434398340
CALA,50.835,1434398340
SLW.TO,46.063,1434398340
HBCP,,1434398340
NGG,70.082,1434398340
LGC.TO,,1434398340
PRK,58.906,1434398340
CBS,48.256,1434398340
BBNK,25.5,1434398340
EFN-PE.TO,,1434398340
TT.TO,,1434398340
CY,43.894,1434398340
WST,50.779,1434398340
AJX.TO,,1434398340
NML.TO,,1434398340
ITIC,,1434398340
PQ,42.604,1434398340
HILL,48.345,1434398340
ARQL,80.841,1434398340
TRQ,57.443,1434398340
FDEF,55.951,1434398340
ST,55.183,1434398340
ASPN,38.439,1434398340
RENN,34.855,1434398340
MAIN,48.78,1434398340
ROIAK,54.361,1434398340
LPTH,32.802,1434398340
ESE,39.985,1434398340
SQBG,46.325,1434398340
AI,53.975,1434398340
MU,52.686,1434398340
BKS,33.234,1434398340
VII,69.277,1434398340
CPF,32.518,1434398340
GASS,32.886,1434398340
FTS-PK.TO,,1434398340
FATE,63.772,1434398340
BKYF,61.035,1434398340
NWHM,46.776,1434398340
TECU,,1434398340
CSV,43.422,1434398340
BH,61.679,1434398340
TATT,,1434398340
GGP,54.171,1434398340
GPRK,,1434398340
PERI,59.238,1434398340
MIN.V,,1434398340
FVR.V,,1434398340
SAH.V,,1434398340
UVSP,39.733,1434398340
ZON.V,,1434398340
OR.TO,49.512,1434398340
MRTX,48.264,1434398340
CASY,48.466,1434398340
VNP.TO,51.02,1434398340
MWX.V,,1434398340
PAC,53.583,1434398340
CHKE,38.264,1434398340
GWR,45.607,1434398340
PE,45.814,1434398340
PRMW,38.042,1434398340
LXFR,46.614,1434398340
BIOA,64.723,1434398340
HBNC,51.107,1434398340
INGN,63.152,1434398340
CHQ.V,,1434398340
NWBO,36.968,1434398340
ADGE,18.938,1434398340
TMA.TO,,1434398340
MYE,35.59,1434398340
TD-PZ.TO,,1434398340
SPC.V,,1434398340
RELV,,1434398340
GDEF,,1434398340
ED-UN.V,,1434398340
ALI.V,,1434398340
SOL,70.857,1434398340
KIV.V,,1434398340
BRSS,48.223,1434398340
INT.V,,1434398340
CNAB,,1434398340
PANL,,1434398340
VRX.TO,55.528,1434398340
NMRX,54.593,1434398340
MCO,52.615,1434398340
GSOL,35.632,1434398340
EBSB,48.188,1434398340
DERM,37.723,1434398340
WPT,,1434398340
HR-UN.TO,66.179,1434398340
ACST,,1434480420
MLAB,,1434480420
JET.V,,1434480420
SLGN,,1434480420
DHR,,1434480420
CXDC,,1434480420
FNV.TO,,1434480420
ALS.TO,,1434480420
GLOG,,1434480420
HI.V,,1434480420
ETP,,1434480420
HW,,1434480420
TER,,1434480420
PRE.TO,,1434480420
FDX,,1434480420
MGLN,,1434480420
VCI.V,,1434480420
PII,,1434480420
TECD,,1434480420
DCO,,1434480420
EFUT,,1434480420
NXX.V,,1434480420
SVLC,,1434480420
BEAT,,1434480420
TNT-UN.TO,,1434480420
ULTA,,1434480420
RLC.TO,,1434480420
EXLP,,1434480420
NRP,,1434480420
TIME,,1434480420
FP.TO,,1434480420
CLF,,1434480480
BZC,,1434480480
ESS,,1434480480
FSZ.TO,,1434480480
BIO,,1434480480
PMT,,1434480480
GLRI,,1434480480
VMEM,,1434480480
CLNT,,1434480480
PLX,,1434480480
PEGA,,1434480480
RDEN,,1434480480
S,,1434480480
UFS,,1434480480
X,,1434480480
PWC.TO,,1434480480
FRT,,1434480480
BWEN,,1434480480
LIME,,1434480480
IFAN,,1434480480
KGL.V,,1434480480
PVS-PC.TO,,1434480480
ANAD,,1434480480
CMCM,,1434480480
UHAL,,1434480480
NFBK,,1434480480
KOS,,1434480480
SA,,1434480480
THO.TO,,1434480480
TCS,,1434480480
DUK,,1434480480
DVCR,,1434480480
MNR,,1434480480
IMH,,1434480480
SVM,,1434480480
CNO,,1434480480
PWRD,,1434480480
YOD,,1434480480
FRSH,,1434480480
CFF.TO,,1434480480
CQE.TO,,1434480480
XYL,,1434480480
CODI,,1434480480
OTEL,,1434480480
PLAY,,1434480480
CPG.TO,,1434480480
SCOR,,1434480480
MTR,,1434480480
LADR,,1434480480
EBIO,,1434480480
VXS.TO,,1434480480
GIFI,,1434480480
SFG,,1434480480
ACY,,1434480480
CZNC,,1434480480
SJI,,1434480480
LRE.TO,,1434480480
JAH,,1434480480
SES.TO,,1434480480
DORM,,1434480540
UPIP,,1434480540
ROE.V,,1434480540
CBF,,1434480540
CFP.TO,,1434480540
LVNTA,,1434480540
ENLK,,1434480540
WSM,,1434480540
CYNI,,1434480540
ZLTQ,,1434480540
VSR.V,,1434480540
CWBC,,1434480540
AVOL,,1434480540
PFBC,,1434480540
FBNC,,1434480540
PINC,,1434480540
IOSP,,1434480540
ACFN,,1434480540
QUNR,,1434480540
KRNY,,1434480540
SFST,,1434480540
FCNCA,,1434480540
ANCX,,1434480540
GDG-UN.TO,,1434480540
PFBI,,1434480540
VNET,,1434480540
BEL,,1434480540
MSI,,1434480540
USB,,1434480540
PNX,,1434480540
NATR,,1434480540
AXE,,1434480540
VET,,1434480540
RP.V,,1434480540
CAL.TO,,1434480540
MAT.V,,1434480540
PBIB,,1434480540
MOMO,,1434480540
TAYD,,1434480540
SN,,1434480540
ENT.TO,,1434480540
GILT,,1434480540
SSH,,1434480540
TCBIL,,1434480540
BAP,,1434480540
ACLS,,1434480540
REXR,,1434480540
FPO,,1434480540
MQL.V,,1434480540
CWT,,1434480540
BTX,,1434480540
ESP.TO,,1434480540
TEVA,,1434480540
ECR.V,,1434480540
TGM.V,,1434480540
ITC,,1434480540
WGA,,1434480540
STNG,,1434480540
SVY.TO,,1434480540
IBN,,1434480540
DSWL,,1434480540
SHEN,,1434480540
TZOO,,1434480540
NSM,,1434480540
FSI,,1434480540
TRVN,,1434480540
OHGI,,1434480540
BIDU,,1434480540
NVFY,,1434480540
GPN,,1434480540
MSCI,,1434480540
PTSI,,1434480540
RGX.TO,,1434480540
IB.V,,1434480540
BWFG,,1434480540
CUZ,,1434480540
ARR,,1434480540
CACC,,1434480540
NSLP,,1434480540
FMR.V,,1434480540
HFBC,,1434480540
WCC,,1434480540
ARP,,1434480540
AU,,1434480540
COR.V,,1434480540
FNRG,,1434480540
WTI,,1434480540
TIF,,1434480540
DKS,,1434480540
ELP,,1434480540
TRV,,1434480540
STOR,,1434480540
XRX,,1434480540
VBTX,,1434480540
ROX,,1434480540
HRZN,,1434480540
ARO,,1434480540
AHC,,1434480540
TSRA,,1434480540
PLL,,1434480540
HHS,,1434480540
JST,,1434480540
BLX,,1434480540
HDS,,1434480540
HTBI,,1434480540
INOD,,1434480540
KTWO,,1434480540
SKIS,,1434480540
CR,,1434480540
PTN,,1434480540
AUQ.TO,,1434480540
POE.V,,1434480540
NWC.TO,,1434480540
DMLP,,1434480540
SBLK,,1434480540
NII.TO,,1434480540
AAWW,,1434480540
BDN,,1434480540
MATW,,1434480540
GS.TO,,1434480540
BBD-B.TO,,1434480540
LIOX,,1434480540
FCF,,1434480540
EVBS,,1434480540
FN,,1434480540
CNO.V,,1434480540
GHC-UN.TO,,1434480540
PRF-UN.TO,,1434480540
EL.V,,1434480540
STWD,,1434480540
MDX.V,,1434480540
WAN.V,,1434480540
STKL,,1434480540
EGX.V,,1434480540
RWT,,1434480540
EVI,,1434480540
MLR,,1434480540
OXBR,,1434480600
VRML,,1434480600
LABC,,1434480600
XREG,,1434480600
CNC,,1434480600
MED,,1434480600
PKI,,1434480600
BTO.TO,,1434480600
HPP,,1434480600
NANO,,1434480600
FXCB,,1434480600
BABA,,1434480600
MNOV,,1434480600
ZAR.TO,,1434480600
RUS.TO,,1434480600
KKR,,1434480600
CMT,,1434480600
TNDM,,1434480600
IFC.TO,,1434480600
ATRM,,1434480600
PSDV,,1434480600
TWIN,,1434480600
SME.V,,1434480600
AVG,,1434480600
DGX,,1434480600
NEE,,1434480600
FORR,,1434480600
BTE,,1434480600
HNH,,1434480600
CWV.V,,1434480600
BOCH,,1434480600
LTM,,1434480600
SSFN,,1434480600
TOO,,1434480600
DNB,,1434480600
ITM.V,,1434480600
PME,,1434480600
RCAP,,1434480600
NIK.V,,1434480600
BG.V,,1434480600
HWCC,,1434480600
YUMA,,1434480600
PRKR,,1434480600
MWI-UN.V,,1434480600
WAC,,1434480600
HGT,,1434480600
ROLL,,1434480600
NSH,,1434480600
NORD,,1434480600
SSBI,,1434480600
IIN,,1434480600
INSM,,1434480600
CGA,,1434480600
BRI.V,,1434480600
ARCX,,1434480600
CLNE,,1434480600
CMPR,,1434480600
BLFS,,1434480600
LBMH,,1434480600
ERJ,,1434480600
EJ,,1434480600
GOLD,,1434480600
BHE,,1434480600
TCFC,,1434480600
LM,,1434480600
KYS.V,,1434480600
TOG.TO,,1434480600
EGI,,1434480600
HTCH,,1434480600
SERV,,1434480600
DLTR,,1434480600
ALSK,,1434480600
HRTX,,1434480600
MUX,,1434480600
BIT,,1434480600
RCL,,1434480600
MSK,,1434480600
MHFI,,1434480600
MHNA,,1434480600
RRTS,,1434480600
GRBK,,1434480600
PEO,,1434480600
RFI,,1434480600
FALC,,1434480600
HYB-UN.TO,,1434480600
ELR.TO,,1434480600
VICA,,1434480600
GTA.V,,1434480600
NIF-UN.TO,,1434480600
POP.V,,1434480600
BNDX,,1434480600
RGA,,1434480600
EAA,,1434480600
PTV.V,,1434480600
TSI,,1434480600
SSE,,1434480600
PFK,,1434480600
BVX,,1434480600
FMB,,1434480600
JAXB,,1434480600
SOCL,,1434480600
GAME,,1434480600
PPT,,1434480600
FOXF,,1434480600
PIM,,1434480600
DX,,1434480600
TICC,,1434480600
CHMI,,1434480600
PRGX,,1434480600
DSW,,1434480600
AKBA,,1434480600
EVC,,1434480600
GLT,,1434480600
MRCY,,1434480600
RP,,1434480600
MNDO,,1434480600
PLUS,,1434480600
NOA.TO,,1434480600
IMAX,,1434480600
NVGS,,1434480600
KWR,,1434480600
ZEN.V,,1434480600
HYH,,1434480600
NRIM,,1434480600
MERU,,1434480600
UDF,,1434480600
AHP,,1434480600
TG,,1434480600
RST,,1434480600
VMS.V,,1434480600
FSYS,,1434480600
FNLC,,1434480600
TLOG,,1434480600
MGNX,,1434480600
APEI,,1434480600
VCEL,,1434480600
OTEX,,1434480600
ZFGN,,1434480600
APRI,,1434480600
HIL,,1434480600
SUMR,,1434480600
GOGO,,1434480600
COVS,,1434480600
EXAC,,1434480600
CRDC,,1434480660
FIVN,,1434480660
QSR,,1434480660
KERX,,1434480660
BGS,,1434480660
SDRL,,1434480660
MCHX,,1434480660
STC.V,,1434480660
TRX.V,,1434480660
LF,,1434480660
AGRO,,1434480660
DML.TO,,1434480660
QBAK,,1434480660
PARN,,1434480660
AXLL,,1434480660
HTLF,,1434480660
BIN.TO,,1434480660
STON,,1434480660
SVBI,,1434480660
TISA,,1434480660
CRTN,,1434480660
ENF.TO,,1434480660
CPAH,,1434480660
EMES,,1434480660
ONP,,1434480660
EXR,,1434480660
GCA,,1434480660
ACCO,,1434480660
JMBA,,1434480660
BIOD,,1434480660
RLD,,1434480660
KGC.V,,1434480660
UIS,,1434480660
AGYS,,1434480660
SLCT,,1434480660
BBO-PA.TO,,1434480660
VNTV,,1434480660
CNOB,,1434480660
BGI-UN.TO,,1434480660
CPRT,,1434480660
WILC,,1434480660
MIND,,1434480660
DVN,,1434480660
BYLK,,1434480660
OPB,,1434480660
SOI.V,,1434480660
ADMA,,1434480660
NADL,,1434480660
MTLS,,1434480660
NDRO,,1434480660
GDC.TO,,1434480660
SYY,,1434480660
SMTP,,1434480660
IDCC,,1434480660
OMED,,1434480660
ROI.V,,1434480660
HRB,,1434480660
UCP,,1434480660
TPUB,,1434480660
LKQ,,1434480660
EGAS,,1434480660
CARB,,1434480660
JKS,,1434480660
CLDT,,1434480660
LAC.TO,,1434480660
PSUN,,1434480660
D-UN.TO,,1434480660
PRPH,,1434480660
ISSC,,1434480660
CTCM,,1434480660
GHM,,1434480660
DSCI,,1434480660
CDXS,,1434480660
CENX,,1434480660
NYT,,1434480660
O,,1434480660
PAA.TO,,1434480660
GCR.V,,1434480660
BTH,,1434480660
PYD.V,,1434480660
HMG,,1434480660
ISSI,,1434480660
KINS,,1434480660
OCX.TO,,1434480660
PRSC,,1434480660
OUTR,,1434480660
DCI,,1434480660
NRCIA,,1434480660
AVD,,1434480660
NNVC,,1434480660
STRL,,1434480660
KAMN,,1434480660
RPX.V,,1434480660
HYGS,,1434480660
CLB,,1434480660
FLIC,,1434480660
RUF-UN.V,,1434480660
CWEI,,1434480660
RTRX,,1434480660
LODE,,1434480660
OPK,,1434480660
GMT,,1434480660
BBOX,,1434480660
ETAK,,1434480660
NBD.TO,,1434480660
FRM,,1434480660
SYNL,,1434480660
CUDA,,1434480660
TCW.TO,,1434480660
HWAY,,1434480660
PAGP,,1434480660
PYR.V,,1434480660
LB.TO,,1434480660
KNOP,,1434480660
OSF-UN.TO,,1434480660
FGH.V,,1434480660
NEWM,,1434480660
CXP,,1434480660
DPRX,,1434480660
OAKS,,1434480660
TRMR,,1434480660
LFVN,,1434480660
SEIC,,1434480660
TIVO,,1434480660
H,,1434480660
CDW,,1434480660
PNW,,1434480660
HMSY,,1434480660
SGC,,1434480660
ACC,,1434480660
OCIR,,1434480660
TRIV,,1434480660
MVN.V,,1434480660
CNTF,,1434480660
CTCT,,1434480660
PAG,,1434480660
CBK,,1434480660
CWST,,1434480660
RDHL,,1434480660
TRX,,1434480660
PPC,,1434480720
GDOT,,1434480720
LDM.V,,1434480720
VOYA,,1434480720
EARN,,1434480720
CSC,,1434480720
FII,,1434480720
AXDX,,1434480720
JRVR,,1434480720
GMO,,1434480720
NTGR,,1434480720
HBIO,,1434480720
BHI,,1434480720
CAKE,,1434480720
MHK,,1434480720
COUP,,1434480720
NYLD,,1434480720
TCN.TO,,1434480720
URZ,,1434480720
AMC,,1434480720
WLB,,1434480720
DAIO,,1434480720
DWRE,,1434480720
NEWR,,1434480720
PESI,,1434480720
EGAN,,1434480720
ERI,,1434480720
VRZ-H.V,,1434480720
BKK,,1434480720
JRO,,1434480720
SIAF,,1434480720
OP-H.V,,1434480720
AME.V,,1434480720
NBO-H.V,,1434480720
RCGP,,1434480720
GAIN,,1434480720
NML,,1434480720
SB-PC,,1434480720
STAR-PF,,1434480720
KYN-PE,,1434480720
CVB,,1434480720
CNLMU,,1434480720
PDE-H.V,,1434480720
MRH-PA,,1434480720
STAG-PB,,1434480720
JASNW,,1434480720
OVR.V,,1434480720
MHF,,1434480720
REP-H.V,,1434480720
KMF,,1434480720
PEB-PA,,1434480720
CUBA,,1434480720
JUVF,,1434480720
VALX,,1434480720
TIP-H.V,,1434480720
XTT.V,,1434480720
WON-H.V,,1434480720
GGE,,1434480720
FMO,,1434480720
ROZ-H.V,,1434480720
HYLS,,1434480720
DNP,,1434480720
PCM,,1434480720
GS-PD,,1434480720
PFL,,1434480720
LQD.V,,1434480720
LALT,,1434480720
SUNS,,1434480720
CU,,1434480720
CHSCM,,1434480720
OXLCP,,1434480720
CDC,,1434480720
EOD,,1434480720
VCIT,,1434480720
RBS-PM,,1434480720
PIY,,1434480720
LHR.V,,1434480720
DAKT,,1434480720
NATI,,1434480720
OCR,,1434480720
GVA,,1434480720
AXGN,,1434480720
RRMS,,1434480720
SMG,,1434480720
QKLS,,1434480720
GG,,1434480720
ELMD,,1434480720
CYS,,1434480720
MCF,,1434480720
BBRG,,1434480720
CFG,,1434480720
AGO,,1434480720
MGPI,,1434480720
HN.V,,1434480720
EVOL,,1434480720
TPH.TO,,1434480720
DC-A.TO,,1434480720
DWA,,1434480720
GBSN,,1434480720
PAM,,1434480720
F,,1434480720
OKS,,1434480720
SPCB,,1434480720
WWWW,,1434480720
BLDP,,1434480720
BIN,,1434480720
BMTC,,1434480720
TGL.TO,,1434480720
FIBK,,1434480780
MIF-UN.TO,,1434480780
TREX,,1434480780
ZINC,,1434480780
STAR,,1434480780
TGP,,1434480780
FRD,,1434480780
TCO,,1434480780
GPIC,,1434480780
RVP,,1434480780
INTT,,1434480780
PPL.TO,,1434480780
CST,,1434480780
RZZ.V,,1434480780
MIC,,1434480780
FENG,,1434480780
YOKU,,1434480780
IDTI,,1434480780
ARMK,,1434480780
SAND,,1434480780
RESI,,1434480780
BOX,,1434480780
MTEX,,1434480780
HOV,,1434480780
PDCO,,1434480780
IR,,1434480780
LSBK,,1434480780
PEBK,,1434480780
TPLM,,1434480780
BEBE,,1434480780
AMPH,,1434480780
ANY,,1434480780
ORT.TO,,1434480780
SLW,,1434480780
QVCA,,1434480780
CTL,,1434480780
SFT.V,,1434480780
PJC,,1434480780
FTR,,1434480780
ENPH,,1434480780
ARE.TO,,1434480780
ENOC,,1434480780
FAF,,1434480780
NWPX,,1434480780
RPAI,,1434480780
RLGT,,1434480780
DLNG,,1434480780
HLT,,1434480780
SLM,,1434480780
ATO,,1434480780
VRS,,1434480780
SFM,,1434480780
LB,,1434480780
GPI,,1434480780
TLP,,1434480780
BRC,,1434480780
SKT,,1434480780
CBAK,,1434480780
EQM,,1434480780
GCAP,,1434480780
NKTR,,1434480780
GMP-PB.TO,,1434480780
HTL.V,,1434480780
SMT,,1434480780
TMP,,1434480780
SFN,,1434480780
YOO.V,,1434480780
SIO.V,,1434480780
GRAM,,1434480780
CRWN,,1434480780
AGM-A,,1434480780
BBLU,,1434480780
LNBB,,1434480780
USM,,1434480780
MRC.TO,,1434480780
BOCA,,1434480780
WSFS,,1434480780
USR.V,,1434480780
AN,,1434480780
OYL.V,,1434480780
MNW.TO,,1434480780
HKTV,,1434480780
SEM,,1434480780
TA-PD.TO,,1434480780
QLIK,,1434480780
MBT,,1434480780
MY,,1434480780
JOEZ,,1434480780
SKBI,,1434480780
ORIG,,1434480780
VG,,1434480780
EQI.TO,,1434480780
ATHX,,1434480780
IBCP,,1434480780
SBGL,,1434480780
VIVO,,1434480780
ROSE,,1434480780
AMSG,,1434480780
DSKY,,1434480780
TRXC,,1434480780
SRI,,1434480780
SYPR,,1434480780
UDR,,1434480780
STCK,,1434480780
COHU,,1434480780
TRUP,,1434480780
LBIX,,1434480780
ZBRA,,1434480780
XXIA,,1434480780
I,,1434480780
IRET,,1434480780
TINY,,1434480780
PSMT,,1434480780
