Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,Title,FutP
SCVL,1.47,0.484438702,0.005877483,-0.012820513,-0.045454545,,-0.019984326
SCX,-2.01,1.080672937,0.001292868,-0.025510204,-0.044044044,,0.010582011
SCYX,-2.28,1.047993008,0.046152081,0.019283747,-0.023746702,3,-0.054347826
SD,-3.42,1.420548099,0.00085578,-0.01119403,0.174124945,,-0.041975309
SDE.V20161021,-0.022,1.879652139,0.001467524,0,0.153846154,,0
SDLP,1.97,0.312573926,0.006342006,0.00867052,0.017492711,,-0.022727273
SDPI,-0.95,0.103710036,0.001656086,-0.022222222,-0.083333333,,0.048192771
SDR,0.65,0.701252085,0.002680473,-0.013245033,0.027586207,,0.006849315
SDRL,-2.45,1.033308012,0.024028625,0,-0.038461538,,0
SDS.V,-0.04,0.715947736,0.000302297,-0.25,-0.142857143,,0.25
SDT,1.05,0.944966134,0.006420009,-0.026845638,0.006944444,,-0.006896552
SDX.V,-0.386,0.488778125,0.00032443,-0.025316456,-0.070048309,,-0.025974026
SDY.TO,-1.05,0.158866751,0.000215973,0.011904762,0.024096386,,-0.012345679
SDZ.V20161024,-0.05,1.3241938,0.00179799,0,-0.076923077,,#N/A
SE,0.43,0.648306468,0.005019066,-0.001426534,-0.007326873,1,0.010409274
SEA.TO,-0.18,0.689442299,0.001402863,0.004037685,0.020519836,,-0.032854209
SEAC,-2.01,0.637095758,0.002945982,-0.003610108,-0.028169014,,-0.018315018
SEAS,0.24,0.301269838,0.008936936,-0.006405694,0.04023845,,-0.013361463
SEB,205.03,0.808441558,0.000950382,0.011631206,0.047929707,,-0.033951259
SEDG,1.73,0.99325701,0.051620785,-0.024561404,-0.127432517,,-0.029090909
SEE,1.75,2.095745825,0.018601025,-0.013937282,-0.063740626,2,-0.017237569
SEED,-0.14,0.171013235,0.00363562,-0.007874016,0.045643154,,0.024489796
SEIC,1.98,0.987715556,0.004978331,-0.014632016,-0.001328021,,-0.017393219
SELF,0.376,0.558321563,0.001369371,-0.029262802,-0.027438451,,0
SEM,1.12,0.591197258,0.005249298,-0.007751938,-0.022900763,,0.003952569
SEMG,-0.04,0.816284027,0.01146032,-0.027181688,0.007407407,,-0.033285094
SEMI,-6.62,0.556076226,0.013668389,0.000867303,0.005226481,,-0.000862069
SEN.TO,-1.073,3.048207171,0.000241593,0,-0.063492063,2,#N/A
SENEA,5.13,0.278811307,0.002008121,0.019163763,0.006884682,,0.006944444
SENS,-0.83,0.619658814,0.002717557,-0.028169014,-0.247956403,,-0.099236641
SEP,3.18,0.950058646,0.006673298,-0.008811568,0.005270394,,0.001143903
SERV,0.88,1.693868792,0.018191873,0.038117239,0.035426267,9,0.0174585
SES.TO,-1.2,1.562003062,0.005036473,-0.027746948,-0.025583982,,0.017751479
SEW.V20161021,-0.27,0.191629347,0.000733545,0,0.4375,,#N/A
SF,0.84,0.691674235,0.004859417,-0.004415584,-0.004932503,,0.017879949
SFBC,1.84,1.077793494,0.001921816,0,0.011489536,,0.009273102
SFBS,2.97,0.71448015,0.001822736,0.005629574,0.029982702,,-0.004815707
SFE,-0.12,0.972508333,0.001947506,-0.001532567,-0.009125475,,-0.058299595
SFL,1.71,1.290187446,0.013211663,-0.013043478,-0.063273728,,-0.007479432
SFLY,0.63,3.957795593,0.058733551,-0.008872286,-0.087293055,,0.037810508
SFM,0.94,0.997137831,0.01892433,0.011737089,0.041565974,1,0.002722323
SFNC,3.06,0.717192299,0.001664488,-0.01003009,-0.007042254,,-0.002028398
SFR,-0.5,1.211145178,0.009853552,0.004126547,-0.002391527,,-0.017869416
SFS,0.37,0.395553857,0.006031032,-0.019455253,-0.016393443,1,-0.012345679
SFST,1.79,2.021787093,0.003509335,-0.009345794,-0.036013096,1,-0.009259259
SFT.V20161020,0,0.033816915,5.02E-05,0,-0.333333333,,0
SFUN,-0.42,0.746507762,0.009122412,-0.010989011,-0.144893112,,-0.016949153
SGA.V20161018,-0.2,9.90182803,0.0021094,0,-0.146341463,,#N/A
SGA,2.49,0.169351127,0.000204274,0,0.028746039,,-0.012539185
SGB,1.47,0.831937799,0.00075393,-0.019677996,0.010448679,4,-0.014676471
SGBK,2.1,1.039118164,0.004492349,-0.001709402,0.035460993,,0.01120283
SGC,0.87,0.410812689,0.000944635,0.010138741,0.011217949,,-0.000558036
SGE.V,0.73,0.058696928,0.000303337,0,-0.137142857,,#N/A
SGEN,-0.76,0.81071393,0.006993352,-0.00059512,-0.050866616,,-0.020404159
SGF.TO,-0.026,0.239530971,0.000252507,0.025,0.004901961,,0
SGH.V,-0.02,0.053521443,0.000204796,0,-0.166666667,,#N/A
SGI,-0.31,0.136676592,0.004058931,0.006493506,0.005188067,,-0.006451613
SGM,-2.99,0.381253393,0.000811005,0.065693431,0.055421687,2,-0.027842227
SGMA,0.36,1.538106018,0.004038385,0,-0.04293381,,-0.003738318
SGMO,-0.94,0.700232943,0.010260231,0,-0.176072235,,0.041666667
SGMS,-15.6,0.356877021,0.01161312,-0.018939394,0.120242215,,-0.007874016
SGN.V,-0.132,1.292752157,0.001482902,0.071428571,-0.0625,,0
SGNL,-1.132,0.732200043,0.004172475,0.022750511,-0.189916987,,-0.002325581
SGOC,-0.55,0.049662784,0.000219767,0,-0.032738095,,-0.139705882
SGQ.TO20161020,-0.645,0.280112045,9.80E-06,0,0.006006006,,#N/A
SGRP,0.05,0.275312464,0.000710565,0.02,0,,-0.01980198
SGRY,0.19,0.625646114,0.004561879,-0.02862688,0.019348269,1,-0.097455333
SGU,0.33,4.976720462,0.00367932,0.008403361,0.015873016,,0.003134796
SGY.TO,-0.5,0.819467457,0.004504516,-0.020134228,0.089552239,,-0.006968641
SGY,-179.25,0.696911074,0.150734395,-0.06779661,-0.591457753,,0.042352941
SGYP,-1.21,0.416067008,0.008141154,-0.00952381,-0.029850746,,-0.040935673
SGZ.V20161021,0,1.301608788,0.000952,0,0.333333333,,#N/A
SGZA,2.96,1.082580775,0.000190662,0.002704791,-0.004221028,1,-0.010432767
SHAK,0.41,0.641055742,0.034129831,0.003399258,-0.0452808,,-0.003475513
SHBI,0.73,0.903055179,0.00197785,-0.005401235,0.089602705,1,0.000776398
SHEN,0.55,0.361726244,0.002736212,0,0.004176158,,-0.003816794
SHG,4.69,0.750061789,8.55E-05,0.006714876,0.059815117,1,-0.005212406
SHI,6.3,0.104558569,1.73E-05,-0.001753019,0.002543036,,-0.000777152
SHIP,-1.11,0.331898432,0.041693096,0.050420168,-0.143835616,,-0.042553191
SHJ.V,-0.07,0.891821992,0.001154068,0,-0.25,,0.2
SHLD,-17.8,0.745851288,0.022533281,-0.008841733,-0.0361135,1,0.022893773
SHLM,1.44,0.357683193,0.003362794,-0.022648084,-0.003552398,,0.137432188
SHLO,-0.28,0.495976345,0.00155583,-0.004285714,-0.007122507,,0
SHLX,1.44,0.722037002,0.003149811,-0.014010508,-0.068189341,1,-0.0129543
SHM.V20161005,-0.017,7.877664504,0.000676428,-0.026315789,-0.097560976,,-0.026315789
SHO,1.63,0.843740089,0.008346909,-0.008442057,0.010954617,,-0.022151899
SHOO,1.89,0.994317148,0.007824281,-0.003666361,-0.050378567,,0.002153846
SHOP,-0.36,0.472344021,0.008119729,-0.016285908,0.015172736,,-0.041270577
SHOR,-0.07,0.638017729,0.006104639,-0.007142857,-0.11238825,,-0.01459854
SHOS,-0.93,1.32883043,0.005453949,-0.019607843,-0.043977055,,-0.02020202
SHPG,4.81,1.629235926,0.005566337,-0.0054793,-0.074335463,,-0.005795022
SHSP,0.43,3.27566524,0.017007191,0.005607477,0.052837573,,0.022813688
SHW,11.86,7.586080706,0.075423018,-0.027149143,-0.099075826,20,-0.006779253
SIAF,2.94,0.540016445,0.000453191,-0.033333333,-0.088050314,,0.002325581
SID,0.14,1.194205594,0.004376099,0.039634146,0.179930796,,-0.002949853
SIEB,-0.1,0.747535362,0.01107804,-0.031746032,-0.109489051,,-0.05511811
SIEN,-3.29,0.86752033,0.011784765,-0.030624264,-0.046349942,,0.039290241
SIF,-0.8,0.290849348,0.001171681,0.075268817,0.121076233,,-0.002918288
SIFI,0.48,0.601304767,0.000918469,0,0.006074412,,-0.01509434
SIG,6.56,0.556163987,0.014903854,0.027601925,0.030210713,,-0.029892291
SIGA,-0.85,0.673312698,0.001066709,-0.03125,-0.067669173,,-0.097276265
SIGI,2.96,1.077117641,0.003506919,-0.013630731,-0.002006018,1,-0.061935484
SIGM,-0.27,0.355916265,0.003234883,0,-0.030612245,1,-0.022606383
SILC,2.29,0.665765044,0.008204527,-0.00414432,0.008891084,1,-0.023025435
SIMO,2.24,0.722471245,0.016052558,-0.028964059,-0.089593657,,-0.015485787
SINA,1.24,0.61442415,0.017023001,-0.008280255,0.012353706,,-0.005532681
SINO,-0.227,0.064094242,0.01480719,0.006880734,-0.167298938,,0.009
SIR.V,-0.008,0.747463409,0.00521623,0.181818182,0.015625,,0
SIRI,0.12,0.737369177,0.021573437,0.007211538,0.009638554,1,-0.037470726
SIS.TO,0.31,2.09184843,0.006030346,0.018348624,0.125345622,,0.006711409
SITO,-0.05,0.232594966,0.002785173,-0.019230769,0.053719008,,0.006
SIVB,7.1,1.146557714,0.010230242,-0.023375188,0.099093494,1,-0.000638111
SIX,1.77,1.557661362,0.027358521,-0.005433728,-0.012143408,,-0.009112888
SIXD,-0.22,0.124871001,4.42E-06,0,-0.444444444,,#N/A
SJI,1.42,0.511397696,0.002269936,0.015856237,-0.006547209,1,0.006980803
SJM,6.08,0.528363972,0.004667679,0.003004622,-0.034843206,1,-0.011620795
SJR-B.TO,2.77,0.611725023,0.001052165,-0.001137225,0.00075959,,0
SJR,2.11,0.982468188,0.000846331,-0.000506329,-0.013986014,1,0.000507357
SJT,0.24,0.859246827,0.003071196,0.015673981,0.07641196,,0.014218009
SJW,2.24,0.64307657,0.002827621,0.009196949,0.033540087,,0.135333333
SKBI,1.373,0.367140354,0.000237801,0,-0.031081081,,#N/A
SKIS,-0.29,1.304026153,0.002929648,0.010416667,-0.018218623,,-0.048096192
SKLN,-0.343,0.110788845,0.01541322,-0.018584071,-0.291373802,,0.00862069
SKM,2.11,1.610163236,0.001908361,-0.014134276,0.016393443,1,-0.008920607
SKT,2.62,2.251740476,0.012876045,-0.007897603,-0.046584664,6,-0.016661879
SKX,1.72,1.410299963,0.03769061,0.038340336,-0.124446413,2,0.006934126
SKY,0.39,0.95880183,0.005026145,-0.049528302,-0.028915663,,-0.022959184
SKYW,2.77,0.852196179,0.005869246,0.005033557,0.070790132,1,-0.018456376
SLAB,0.88,4.961002558,0.029794667,0.047579299,0.093015154,3,-0.017460317
SLB,-1.89,0.911687271,0.003911939,-0.001617922,0.015443038,3,-0.009950249
SLC.V,-0.13,4.221401533,0.005188074,0,-0.25,,0
SLCA,-0.63,0.537209552,0.013414421,-0.001017087,0.079340659,,-0.013414379
SLCT,0.54,0.615631559,0.001097875,-0.018072289,-0.007308161,,-0.006952349
SLF.TO,3.31,0.991281299,0.001434716,-0.01301908,0.035319049,3,-0.001112595
SLF,2.52,0.866442432,0.000540789,-0.012004802,0.018879604,2,-0.002674591
SLG.V,-11.52,0.644388398,3.94E-05,0,-0.046875,,0
SLG,2.91,1.419600291,0.010315358,-0.007603436,-0.074415178,3,-0.021433627
SLGN,2.57,2.340944885,0.014543676,-0.002167488,0.02241066,,0.001939864
SLM,0.58,0.618099197,0.00330724,-0.00698324,-0.030013643,1,-0.016528926
SLMAP,0.58,0.418975837,4.45E-06,0.0015,-0.01062968,,#N/A
SLMBP,0.58,0.24568869,2.58E-06,0.021350852,0.001207486,,#N/A
SLNN,-0.013,52.7267055,0.014714567,0.333333333,-0.963302752,,0
SLP,0.27,1.239888708,0.003435044,-0.011695906,-0.028735632,,0
SLR.TO20161021,0.22,0.312978161,0.000136083,0.011363636,-0.011111111,,#N/A
SLTB,-1.071,0.515286843,2.99E-05,0.011288199,0.023910167,,-0.002314922
SLW.TO,-0.4,0.655086913,0.002353586,0.009971954,-0.047605054,2,-0.023987539
SLW,-0.4,0.670255985,0.00852796,0.010399334,-0.058527132,4,-0.024979184
SM,-12.54,0.807473278,0.042976432,-0.030450013,-0.038482095,1,0.014925373
SMBC,1.98,1.121061577,0.001733374,0.021632653,0.011721908,1,0.021109272
SMBK,0.55,0.275830781,0.000536628,-0.022565321,0.001216545,,-0.013583781
SMCI,1.39,0.853896854,0.007843592,0.009195402,-0.014369106,,-0.006741573
SMD.V,-0.06,0.400035116,0.000413246,-0.035087719,-0.140625,,0
SME.V20161020,-0.017,1.924165252,0.000434327,0.086956522,0.016260163,,0.086956522
SMED,0,1.600250889,0.002591282,0.007009346,-0.020454545,,-0.024096386
SMF.TO,0.12,1.098261927,0.005936714,0.045454545,0.043557169,,-0.018050542
SMFG,0.8,0.359437791,5.27E-05,0.002994012,-0.005934718,,0.004444444
SMG,5.11,0.693656087,0.004781432,-0.004858208,0.056495142,,-0.011235955
SMI,0.3,0.35765594,0.00066432,0.003164557,0.100694444,,0.001612903
SMIT,-0.483,0.075794966,0.004780591,0.00607362,0.057249694,,-0.01875
SMLP,-3.85,0.583744106,0.002642758,-0.026200873,-0.032957502,,-0.004474273
SMMF,1.5,0.811417476,0.001508374,0.009504752,0.02697201,1,-0.005988024
SMN.V,-0.03,0.06027001,0.000107708,0,0,,0.125
SMO.V,-0.023,0.021020769,2.83E-05,0,-0.094827586,,0
SMP,2.39,0.486163499,0.001905631,0.002530578,0.016680924,4,-0.004239084
SMRT,0.48,0.77775128,0.002933061,0,-0.100290698,,-0.04313099
SMSI,-0.72,2.535176711,0.00967196,-0.026143791,-0.300469484,,-0.010526316
SMTC,0.42,0.591139241,0.003591309,-0.007889546,-0.054866592,,-0.015936255
SMTX,-0.011,1.250619118,0.001593311,-0.001172414,0.039474629,,0.013605442
SN,-11.36,1.074563615,0.051810421,-0.059202059,-0.120336943,2,0.015558699
SNA.V,-0.007,1.672838819,0.001221083,0,0.041666667,,0
SNA,8.96,1.534639269,0.012709187,-0.015882981,0.040695745,,-0.012652537
SNAK,-0.28,1.218872255,0.007492625,-0.052230686,-0.078306878,,0.004689332
SNBC,0.45,0.578347826,0.000867937,-0.004319654,0.011852502,1,-0.004329004
SNC.TO,3.23,2.958486774,0.006433632,0.008026881,0.013133208,,0.00753815
SNC,1.06,0.444822092,0.001338447,-0.005529954,0.00185701,,-0.018921476
SNCR,0.06,0.780055499,0.006407072,-0.017534677,-0.071940667,,-0.023193815
SNDX,-15.44,0.524141202,0.003954099,-0.042243767,-0.042906574,,-0.077160494
SNE,0.65,0.897052602,0.00066065,0.00031407,-0.0304414,1,-0.006616257
SNFCA,0.99,0.636511817,0.001440959,-0.0125,0.065767285,,-0.014240506
SNG.V,-0.57,0.250486238,0.000430325,0,0,,0
SNHY,1.07,0.718856015,0.001667128,-0.008849558,-0.042105263,,-0.001694341
SNI,5.89,0.928067267,0.061280888,-0.009571559,0.045046489,,-0.031895504
SNM.V,-0.14,0.178631681,1.81E-05,0,-0.111111111,,0
SNMX,-0.22,0.65684843,0.005602905,-0.028169014,-0.26984127,,-0.053571429
SNN,0.79,1.092510055,0.001085964,-0.003671562,-0.068642746,1,-0.007419899
SNOW,0.94,0.331377367,0.00396631,0.016959419,0.012665862,2,-0.034606205
SNP,3.3,0.486631711,0.00015371,-0.005398999,0.0375,1,0.009029963
SNPS,1.57,0.835814214,0.004315059,-0.01163575,-0.010300574,2,-0.00782446
SNR,-1.05,0.42331607,0.003514063,0.006445672,-0.019730942,,-0.024621212
SNSS,-2.89,0.637631645,0.011061977,-0.0075,-0.097727273,,0.005263158
SNV.V20161024,-0.07,0.016363934,2.52E-06,0,-0.181818182,,#N/A
SNV,1.78,0.839224216,0.006422817,-0.002116722,0.012580546,,-0.00060024
SNWV,-0.065,0.243369089,0.001232101,0.012121212,0.050314465,,0.043030303
SNX,5.31,0.832524999,0.006602321,-0.008670796,-0.028571429,,-0.010128292
SNY,1.76,1.558663697,0.00159246,-0.002135041,-0.027315297,,-0.014810897
SO,2.52,0.649357347,0.003811042,0.004137116,-0.006819953,8,-0.001573564
SODA,0.9,1.063851034,0.015404885,0.035196687,-0.037350789,,0.015766654
SOFO,-0.84,0.054455446,7.33E-05,0,-0.120689655,,#N/A
SOG.V,-0.2,3.361441032,0.002830397,-0.133333333,-0.071428571,,-0.142857143
SOHO,0.38,0.485104367,0.001627279,0.014227642,-0.058490566,1,-0.008016032
SOHU,-1.96,1.447396762,0.011417798,-0.01815889,-0.097798378,3,-0.037009063
SOI.V,-0.01,0.123697394,0.000784302,0.016949153,-0.220779221,,0.018518519
SOJA,2.52,6.53784217,0.000554703,-0.00701107,-0.027114967,3,-0.005959032
SOL,0.261,0.372603895,0.001554883,-0.017819176,-0.04414228,,-0.001040474
SON,2.32,1.75254567,0.007526748,-0.010499208,-0.031037827,4,-0.002584493
SONA,0.84,4.288150315,0.00908905,0,0.01233616,1,-0.00531511
SONC,1.28,10.2253855,0.271561584,0.002724796,-0.153049482,9,0.033168983
SONS,-0.1,1.201291732,0.008063318,0.001331558,-0.064676617,,-0.090490798
SORL,0.81,0.53027108,0.035796602,-0.029598309,0.141791045,1,-0.038554217
SOUL,-2.799,0.41046601,0.019032303,0,-0.911111111,,-0.25
SOX.TO,0.16,1.620614665,0.001581231,-0.008264463,-0.014778325,,-0.016583748
SP,0.57,0.415465762,0.000920252,-0.019762846,-0.004815409,,-0.018
SPA.V,-0.002,0.093398801,0.000131252,0,-0.068965517,,0
SPA,-3.91,0.789818721,0.006284159,-0.011627907,-0.012815378,,-0.008663366
SPAN,1.466,0.322523793,0.000422633,0.000927516,-0.007983322,,0.002785515
SPAR,-0.31,0.288284164,0.002126367,-0.016042781,-0.025423729,,-0.067039106
SPB.TO,0.68,1.513848672,0.003599696,-0.021276596,-0.014567266,,-0.002643172
SPB,4.92,0.934355207,0.012288073,0.001546278,0.022091975,2,-0.01738872
SPCB,-0.06,1.756889472,0.004192646,-0.020771513,-0.037900875,,-0.069486405
SPDC,-27.584,0.000537392,0.000160952,0,0.909090909,,0
SPE.TO,-0.28,1.090962833,0.00809182,-0.026011561,0,,-0.012158055
SPEX,12.5,0.742276854,0.033290855,0.018181818,-0.131782946,,0
SPF.V20161024,-0.01,0.287084087,0.000525901,0,-0.181818182,,0
SPG,5.63,0.829235622,0.003321043,0.004736681,-0.037519516,2,-0.026149349
SPH,0.12,1.021412511,0.002802667,-0.009030003,0.027484144,,0.004703116
SPHS,-0.71,0.188749025,0.028339351,-0.016556291,0,,-0.034013605
SPI.V,-0.021,2.339893033,0.000723838,0,0.050420168,,#N/A
SPI,-3.02,1.520638043,0.001832617,0,0.084337349,,-0.056
SPIL,0.35,0.66267835,0.000437597,0.001349528,0.002702703,,-0.005398111
SPKE,1.95,0.372112717,0.012226869,-0.001904762,-0.060595195,,-0.031434185
SPLK,-2.61,0.647952282,0.00774905,-0.013840253,0.000846167,2,-0.001003848
SPLP,2.2,0.11535231,0.000179808,0.003472222,0.003472222,,0.003484321
SPLS,-0.68,1.533524575,0.016211196,-0.00132626,-0.079462103,2,-0.029333333
SPN.V,-0.09,0.448207404,0.000904344,-0.066666667,-0.066666667,,-0.1
SPN,-10.71,5.192261693,0.1094907,-0.105889352,-0.110124334,9,-0.039517749
SPNC,-1.34,0.445424325,0.004655989,-0.020876827,-0.032590759,,-0.01793722
SPNE,-4.64,0.212981491,0.0009364,-0.030938124,-0.048971596,,-0.018789144
SPNS,0.43,0.487128826,0.00070519,-0.005904059,0.015837104,2,-0.010964912
SPOK,4.06,0.348285215,0.001931795,-0.00729927,0.005116543,,0.023576768
SPP.V,-0.014,0.692031419,0.000819672,0,0.530612245,,0.153846154
SPP,-25.641,0.101533495,0.000811962,-0.031353383,0.184208107,,0.00284495
SPPI,-0.86,0.804308688,0.011704481,-0.046875,-0.207792208,,0
SPR,4.96,0.9351314,0.010157097,-0.001236603,0.064119455,1,0
SPRT,-0.356,1.744234253,0.004527452,0.006380368,-0.022291095,,0.010840438
SPSC,0.28,0.473532676,0.00443008,-0.014716287,-0.01009383,,-0.027833572
SPTN,1.58,0.591067982,0.002671943,0.000716076,-0.041495199,,-0.009002521
SPU,1.78,0.119484417,0.130849246,-0.051020408,-0.271812081,,-0.01993865
SPWH,0.7,0.665399511,0.008799849,-0.031714569,-0.046829268,,-0.039915966
SPWR,-2.48,0.494968519,0.038565126,-0.028935185,-0.031177829,3,-0.060606061
SPX.V,-0.01,1.130543122,0.003349168,0,-0.25,,0
SPXC,-2.81,0.931340233,0.005933089,0.006972112,0.015570065,,-0.034725717
SQ,-0.98,0.631591554,0.017956926,-0.021220159,-0.036553525,4,-0.008888889
SQBG,-0.08,0.501727445,0.002451214,-0.010752688,-0.058823529,,-0.016415869
SQD.V20161024,-0.08,0.266096366,0.000639295,0,-0.181818182,,#N/A
SQM,0.79,1.089205159,0.003556577,-0.001696065,0.090403853,,0.005098572
SQNS,-0.45,0.832035438,0.003287243,-0.032786885,-0.016666667,1,-0.046153846
SR,3.19,1.060859611,0.005555307,0.000821693,-0.031796502,,-0.002469136
SRA.V,-0.022,0.701262272,0.004332577,0,-0.357142857,,0
SRC.V,-0.24,0.461839389,0.00179945,-0.095890411,0,,#N/A
SRC,0.22,0.541555905,0.005957354,0.007246377,-0.035466461,,-0.028548124
SRCE,2.17,1.618678918,0.006220123,-0.003758312,-0.01711352,,-0.00057554
SRCL,2.84,0.758379167,0.012315894,0.023462783,-0.031640725,1,-0.036100613
SRCLP,2.84,0.363771148,0.000426615,0.016703786,-0.015709225,,-0.021647718
SRDX,0.67,1.190493197,0.006024761,-0.03963964,-0.076576577,,-0.019607843
SRE,3.79,0.599832593,0.00274012,0.014008005,0.00662189,,-0.002289858
SREV,-0.36,0.495158914,0.001968972,-0.010351967,-0.010351967,,0
SRG,-1.64,0.534173681,0.006717812,-0.018490967,-0.05174538,,-0.022149837
SRI.V,-0.003,1.061883728,0.001351704,0.083333333,0.031746032,,0
SRI,1.15,0.476482688,0.003675516,-0.011494253,-0.008781559,,-0.178365938
SRJ.V20161021,-0.011,0.02770866,0.000168231,0,0,,#N/A
SRL.V,-0.028,0.008151421,1.99E-05,0,0.105769231,,0.291666667
SRLP,2.63,0.315776953,0.000747662,-0.00407332,0.020450751,,-0.00804829
SRNE,-2.2,1.231901086,0.006532162,-0.083090379,-0.141882674,,0.024549918
SRPT,-5.36,0.423095574,0.041969882,-0.017807929,-0.048078899,,-0.091293699
SRSC,-1.33,1.843630298,0.002547247,-0.023255814,-0.113924051,,0
SRT,-0.58,0.408934908,0.000635681,-0.003030303,0.098497496,,0.012048193
SRV-UN.TO,1.14,1.103053713,0.008097913,0.005801305,-0.016312057,,0.000714796
SRX.V,-0.21,0.23691043,0.000373241,-0.015594542,0.028513238,,-0.002016129
SSB,4.24,1.454019717,0.004843223,0.003722084,-0.026604278,,-0.013208061
SSBI,1.06,3.149430139,0.004430523,-0.004444444,-0.008118081,1,-0.005639098
SSD,1.62,1.617702073,0.005684505,-0.01542777,-0.046627433,1,-0.017779914
SSE.V20161024,-0.102,0.41467966,0.000897599,0,-0.049586777,,#N/A
SSFN,0.705,0.115384615,0.000150031,0.009460154,0.023403701,,0
SSG.V,0.1,2.913696783,0.003501157,0.318181818,0.8125,,0
SSH,-1.206,1.455154172,0.005526261,-0.057575758,-0.483388704,,-0.132352941
SSI,-0.16,0.524651913,0.00923338,-0.005769231,-0.035447761,,-0.021153846
SSKN,-1.87,0.264770527,0.000959511,0,-0.094339623,,0.02
SSL,1.56,0.815460907,0.000554873,0.003174603,0.04290429,,-0.003253796
SSN,-0.8,1.089042216,0.00492482,0.025466667,0.083697337,,0
SSNC,0.06,0.961917964,0.006886915,0.005840762,0.009876543,3,-0.030358227
SSNI,1.31,0.611907065,0.003282012,0.002820874,0.025974026,1,-0.019512195
SSO.TO,-1.33,0.708050001,0.003925542,0.032413793,-0.037299035,1,-0.029251701
SSP.V,-0.09,0.420338552,0.001074782,0.034482759,-0.047619048,,-0.016949153
SSP,-0.35,0.94353759,0.008210617,-0.017278618,-0.121621622,,-0.040697674
SSRI,-1.33,0.721066341,0.013548919,0.023744292,-0.049194232,,-0.028233151
SSTK,0.67,0.612123464,0.010092245,-0.013231631,0.018804243,,-0.026636349
SSV.V,-0.06,0.173879508,0.000681709,-0.05,-0.073170732,,0
SSW-PD,0.87,0.617641437,0.000143132,0.006336634,0.013562026,,-0.0008
SSW,0.87,0.760148642,0.006627741,0.006294256,-0.045522388,,0.001579779
SSWN,0.87,0.246961416,0.000134097,0,0.005511811,,-0.004310345
SSY,-1.49,0.021576332,0.000344069,-0.035087719,-0.090909091,,-0.018018018
SSYS,-22.57,0.624338704,0.011326641,-0.017901542,-0.107546317,,-0.024573721
ST.TO,-0.004,14.36920869,0.006380218,0,0.086956522,,0.25
ST,2.33,2.621613475,0.015897685,0.014363144,-0.020925974,8,-0.004034427
STAA,-0.32,0.626443358,0.002678501,-0.010810811,-0.016129032,,-0.016574586
STAF,-1.68,0.054424438,0.002855456,-0.028301887,-0.231343284,,-0.13
STAG,-0.51,0.881921199,0.006458381,0.004253509,-0.002534854,,-0.027574321
STAR,0.22,0.965297611,0.006161541,-0.006129597,0.054832714,1,-0.019417476
STAY,0.54,2.026235009,0.012888795,-0.025983146,-0.011404134,10,-0.006603081
STB.TO,0.06,0.457526007,0.001336,-0.005025126,0.214723926,,-0.005069708
STB,0.06,0.52180082,0.00081041,-0.006700168,0.006791171,,0.005128205
STBA,2.04,2.200427099,0.004226866,0.048885933,0.098189415,,-0.010759494
STBZ,1.25,0.664083191,0.001015575,-0.009186352,-0.000441306,,-0.023549935
STC.V,0.01,2.851992973,0.005340967,0,-0.054054054,1,0
STC,1.25,1.443332037,0.016949946,0.032812156,0.0346349,,-0.011198946
STDY,-1.9,0.593564533,0.000924285,0,0.057692308,,0
STE,1.74,1.261667462,0.007160675,0.002493766,-0.038818565,,-0.013270422
STEM,-2.58,0.087389537,0.022013591,0,-0.237704918,,-0.054516129
STFC,0.05,0.544125506,0.000926733,-0.008658009,-0.017167382,,-0.001732352
STH.V20161024,-0.05,1.647727273,0.008615567,0.03030303,0,,#N/A
STI,3.69,1.231076246,0.007988059,-0.003529671,0.014828129,1,-0.005011985
STJ,2.28,0.717237919,0.008179654,-0.006413481,-0.002650846,1,0.000886749
STKL,-0.54,0.219207904,0.00194659,-0.015503876,-0.064801178,,-0.007874016
STKS,-0.09,1.601704697,0.001268903,0.004166667,-0.008230453,,-0.036945607
STL,0.91,1.206560854,0.007646636,-0.00286533,0.002304147,9,0.005649718
STLD,0.44,1.596301082,0.019710972,-0.001906214,0.064227642,3,0.010914565
STLY,-0.1,0.168637391,0.001437879,-0.006060606,-0.078651685,,-0.066031314
STM,0.08,1.589847746,0.006064514,0,-0.002515723,,0
STML,-2.14,0.524265032,0.005984301,-0.020050125,0.079116835,,0.010291595
STMP,1.98,0.806645017,0.029195833,-0.026406429,0.000858369,,-0.019362558
STN,0.99,0.244587009,4.33E-05,0.002667852,-0.030941126,,-0.002678571
STNG,0.87,0.684607302,0.014715138,-0.009237875,-0.087234043,,-0.018823529
STO,-0.14,0.944061542,0.002152485,-0.007303713,0.006790123,4,-0.008955224
STON,-0.83,0.371519002,0.001499357,0.005250404,-0.00080289,,-0.012728719
STOR,0.75,0.771946297,0.005346763,0.004271983,-0.020826102,,-0.029273581
STRA,3.43,1.221959241,0.008972517,0.00856898,0.011602922,,0.057905246
STRI,-0.63,0.529946337,0.003382102,0.086956522,0,,0.033478261
STRL,-1.22,0.960613471,0.006011875,-0.014012739,0.026525199,,0.00655308
STRM,-0.3,1.084200301,0.002498664,-0.068627451,0.073446328,,0.005263158
STRP,-0.7,0.935937481,0.021321332,-0.013543192,0.022770398,,-0.081023454
